SEC Jamboree #1 Womens 5000 Meters Junior Varsity
Tue Sep 10 2024
https://www.athletic.net/CrossCountry/meet/238311/results/952329
Ann Arbor Skyline's JV girls finished 4th overall with 84 points. Leading the charge was Violet Olley (24:37), followed closely by Adrienne Stewart (24:40), Julianna Heung (25:21), and Calla Sopoci (25:22). Ruthie Scott (25:31) rounded out the top five, with strong efforts from Alexandra Wren (25:33) and Elsa Wenzlaff (25:36). The team showed solid depth across the board. PRs: Violet Olley (24:37), Calla Sopoci (25:22), and Livi Byers (33:54).


Place,Team,Score
1,Ypsilanti Lincoln,22
2,Saline,73
3,Dexter,81
4,Ann Arbor Pioneer,84
5,Ann Arbor Skyline,134
6,Ann Arbor Huron,147
7,Temperance Bedford,213

Place,Grade,Name,Athlete Link,Time,Team,Team Link,Profile Pic
67.,9,Romy Pintar,https://www.athletic.net/athlete/22838131/cross-country,28:27.90,Dexter,https://www.athletic.net/athlete/22838131/cross-country,22838131.jpg
69.,10,Kate Karsies,https://www.athletic.net/athlete/24821201/cross-country,28:34.50,Pinckney,https://www.athletic.net/athlete/24821201/cross-country,24821201.jpg
69.,9,Vivien Sobota,https://www.athletic.net/athlete/22782083/cross-country,28:37.00,Ypsilanti Lincoln,https://www.athletic.net/athlete/22782083/cross-country,22782083.jpg
70.,10,Lily Greenberg,https://www.athletic.net/athlete/23687875/cross-country,28:39.70,Ann Arbor Skyline,https://www.athletic.net/athlete/23687875/cross-country,23687875.jpg
71.,9,Kriszti Njus,https://www.athletic.net/athlete/26345927/cross-country,28:42.70,Ann Arbor Pioneer,https://www.athletic.net/athlete/26345927/cross-country,26345927.jpg
73.,11,Isabella Routson,https://www.athletic.net/athlete/22262888/cross-country,28:49.10,Saline,https://www.athletic.net/athlete/22262888/cross-country,22262888.jpg
73.,9,Sophia Bellizzi,https://www.athletic.net/athlete/26490281/cross-country,28:51.10,Chelsea,https://www.athletic.net/athlete/26490281/cross-country,26490281.jpg
74.,9,Aleena Bower,https://www.athletic.net/athlete/22824139/cross-country,28:58.40,Pinckney,https://www.athletic.net/athlete/22824139/cross-country,22824139.jpg
75.,12,Bella Watterson,https://www.athletic.net/athlete/18876762/cross-country,29:01.20,Temperance Bedford,https://www.athletic.net/athlete/18876762/cross-country,18876762.jpg
77.,12,Sienna Trier,https://www.athletic.net/athlete/18863633/cross-country,29:04.50,Saline,https://www.athletic.net/athlete/18863633/cross-country,18863633.jpg
77.,9,Kayloni Nunez,https://www.athletic.net/athlete/21368295/cross-country,29:13.00,Temperance Bedford,https://www.athletic.net/athlete/21368295/cross-country,21368295.jpg
78.,12,Madison Bray,https://www.athletic.net/athlete/19796233/cross-country,29:53.50,Dexter,https://www.athletic.net/athlete/19796233/cross-country,19796233.jpg
79.,9,Halynn Kim,https://www.athletic.net/athlete/23349749/cross-country,30:01.00,Ann Arbor Huron,https://www.athletic.net/athlete/23349749/cross-country,23349749.jpg
81.,11,Hattie Pok,https://www.athletic.net/athlete/21122027/cross-country,30:09.40,Ann Arbor Pioneer,https://www.athletic.net/athlete/21122027/cross-country,21122027.jpg
81.,10,Dahlia Dell'Orco,https://www.athletic.net/athlete/23594661/cross-country,30:15.60,Saline,https://www.athletic.net/athlete/23594661/cross-country,23594661.jpg
82.,10,Flora McElroy,https://www.athletic.net/athlete/22838079/cross-country,30:17.60,Dexter,https://www.athletic.net/athlete/22838079/cross-country,22838079.jpg
83.,9,Juliet Towns,https://www.athletic.net/athlete/15954889/cross-country,30:20.30,Ypsilanti Lincoln,https://www.athletic.net/athlete/15954889/cross-country,15954889.jpg
85.,9,Gaby Chapman,https://www.athletic.net/athlete/26345919/cross-country,30:24.80,Ann Arbor Pioneer,https://www.athletic.net/athlete/26345919/cross-country,26345919.jpg
85.,12,Ella Smith,https://www.athletic.net/athlete/18072767/cross-country,30:32.90,Dexter,https://www.athletic.net/athlete/18072767/cross-country,18072767.jpg
86.,10,Seahyun Ko,https://www.athletic.net/athlete/26502584/cross-country,31:13.10,Ann Arbor Huron,https://www.athletic.net/athlete/26502584/cross-country,26502584.jpg
87.,9,Angelica Thomas,https://www.athletic.net/athlete/26419647/cross-country,31:18.60,Jackson,https://www.athletic.net/athlete/26419647/cross-country,26419647.jpg
89.,9,Abigail McDonald,https://www.athletic.net/athlete/15954901/cross-country,31:58.00,Ypsilanti Lincoln,https://www.athletic.net/athlete/15954901/cross-country,15954901.jpg
89.,11,Arabella Kessler,https://www.athletic.net/athlete/23564883/cross-country,32:07.70,Ann Arbor Skyline,https://www.athletic.net/athlete/23564883/cross-country,23564883.jpg
90.,10,Elizabeth Giles,https://www.athletic.net/athlete/23594664/cross-country,32:30.50,Saline,https://www.athletic.net/athlete/23594664/cross-country,23594664.jpg
91.,10,Moira Laundree,https://www.athletic.net/athlete/26377761/cross-country,32:37.00,Saline,https://www.athletic.net/athlete/26377761/cross-country,26377761.jpg
93.,11,Maya Muenzer,https://www.athletic.net/athlete/21228174/cross-country,33:08.10,Temperance Bedford,https://www.athletic.net/athlete/21228174/cross-country,21228174.jpg
93.,12,Arianna Haaser,https://www.athletic.net/athlete/18876760/cross-country,33:11.80,Temperance Bedford,https://www.athletic.net/athlete/18876760/cross-country,18876760.jpg
94.,10,Brooke Simon,https://www.athletic.net/athlete/26372410/cross-country,33:14.20,Saline,https://www.athletic.net/athlete/26372410/cross-country,26372410.jpg
95.,11,Ishani Deswal,https://www.athletic.net/athlete/23594658/cross-country,33:20.10,Saline,https://www.athletic.net/athlete/23594658/cross-country,23594658.jpg
97.,11,Anya Lanker,https://www.athletic.net/athlete/21166518/cross-country,33:39.30,Saline,https://www.athletic.net/athlete/21166518/cross-country,21166518.jpg
97.,10,Grace Krugh,https://www.athletic.net/athlete/20144453/cross-country,33:52.10,Chelsea,https://www.athletic.net/athlete/20144453/cross-country,20144453.jpg
98.,9,Livi Byers,https://www.athletic.net/athlete/26322051/cross-country,33:54.10,Ann Arbor Skyline,https://www.athletic.net/athlete/26322051/cross-country,26322051.jpg
99.,9,Maggie Meek,https://www.athletic.net/athlete/23769874/cross-country,34:14.40,Dexter,https://www.athletic.net/athlete/23769874/cross-country,23769874.jpg
101.,9,Giuliana Biundo,https://www.athletic.net/athlete/22838016/cross-country,34:20.80,Dexter,https://www.athletic.net/athlete/22838016/cross-country,22838016.jpg
101.,11,Serenity Pello,https://www.athletic.net/athlete/15776383/cross-country,34:21.00,Temperance Bedford,https://www.athletic.net/athlete/15776383/cross-country,15776383.jpg
102.,11,Dylan Erickson,https://www.athletic.net/athlete/24844498/cross-country,34:27.90,Saline,https://www.athletic.net/athlete/24844498/cross-country,24844498.jpg
103.,12,Rhya Wright,https://www.athletic.net/athlete/15990732/cross-country,34:37.60,Dexter,https://www.athletic.net/athlete/15990732/cross-country,15990732.jpg
105.,9,Grace McCormick,https://www.athletic.net/athlete/26395173/cross-country,35:12.90,Monroe,https://www.athletic.net/athlete/26395173/cross-country,26395173.jpg
105.,12,Solana Purse,https://www.athletic.net/athlete/22180514/cross-country,35:22.80,Ypsilanti Lincoln,https://www.athletic.net/athlete/22180514/cross-country,22180514.jpg
106.,12,Shelby Fordeck,https://www.athletic.net/athlete/19850801/cross-country,35:34.80,Saline,https://www.athletic.net/athlete/19850801/cross-country,19850801.jpg
107.,9,Angelina Thomas,https://www.athletic.net/athlete/26419650/cross-country,35:36.00,Jackson,https://www.athletic.net/athlete/26419650/cross-country,26419650.jpg
109.,11,Natasha Hatlem,https://www.athletic.net/athlete/21166515/cross-country,36:07.20,Saline,https://www.athletic.net/athlete/21166515/cross-country,21166515.jpg
109.,9,Emily Xiao,https://www.athletic.net/athlete/26490286/cross-country,36:13.00,Chelsea,https://www.athletic.net/athlete/26490286/cross-country,26490286.jpg
110.,9,Virginia Nocentini,https://www.athletic.net/athlete/22805283/cross-country,36:42.70,Jackson,https://www.athletic.net/athlete/22805283/cross-country,22805283.jpg
111.,12,Johanna Blom,https://www.athletic.net/athlete/26490245/cross-country,42:48.00,Chelsea,https://www.athletic.net/athlete/26490245/cross-country,26490245.jpg
