Bret Clements Bath Invitational Womens 5000 Meters J.V.
Sat Sep 7 2024
https://www.athletic.net/CrossCountry/meet/236875/results/947086
Ann Arbor Skyline’s JV girls placed 6th out of 14 teams. Leading the team was Katie Yuan, who finished 12th with a season record (SR) of 22:39.10. Grace Hopkins followed closely in 16th with a time of 23:01.54 (SR), while Julianna Heung secured a personal record (PR) with her 24:06.37 finish. Other notable Skyline performances included Ruthie Scott (24:20.80 PR), Calla Sopoci (24:30.36 PR), and Alexandra Wren (24:33.26 SR). Several Skyline runners achieved personal records, contributing to a solid team performance.


Place,Team,Score
1,Chuck Block Timing,15
2,Northville,76
3,DeWitt,110
4,White Lake Lakeland,114
5,Ann Arbor Fr Gabriel Richard,131
6,Okemos,133
7,Ann Arbor Skyline,133
8,East Grand Rapids,257
9,Orchard Lake St. Mary's,271
10,Marian (Bloomfield Hills),328
11,East Lansing,339
12,Linden,367
13,Cedar Springs,384
14,Lansing Everett,411

Place,Grade,Name,Athlete Link,Time,Team,Team Link,Profile Pic
20.,10,Morgan Sprague,https://www.athletic.net/athlete/19119538/cross-country,23:16.48,White Lake Lakeland,https://www.athletic.net/athlete/19119538/cross-country,19119538.jpg
21.,10,Diane Zhao,https://www.athletic.net/athlete/18907232/cross-country,23:17.37,Northville,https://www.athletic.net/athlete/18907232/cross-country,18907232.jpg
22.,11,Lilliana Van Vleet,https://www.athletic.net/athlete/21045973/cross-country,23:21.24,DeWitt,https://www.athletic.net/athlete/21045973/cross-country,21045973.jpg
23.,10,Nora Kolozsvary,https://www.athletic.net/athlete/23581409/cross-country,23:25.89,Ann Arbor Fr Gabriel Richard,https://www.athletic.net/athlete/23581409/cross-country,23581409.jpg
24.,11,Kennidi Kowal,https://www.athletic.net/athlete/15802370/cross-country,23:27.73,East Grand Rapids,https://www.athletic.net/athlete/15802370/cross-country,15802370.jpg
25.,12,Lilliana Matatov,https://www.athletic.net/athlete/18566804/cross-country,23:30.01,Northville,https://www.athletic.net/athlete/18566804/cross-country,18566804.jpg
26.,9,Madeline Sawyer,https://www.athletic.net/athlete/21321443/cross-country,23:34.24,East Grand Rapids,https://www.athletic.net/athlete/21321443/cross-country,21321443.jpg
27.,11,Kate Waugh,https://www.athletic.net/athlete/18930488/cross-country,23:37.34,Okemos,https://www.athletic.net/athlete/18930488/cross-country,18930488.jpg
28.,11,Madeleine Schlegel,https://www.athletic.net/athlete/21045967/cross-country,23:37.68,DeWitt,https://www.athletic.net/athlete/21045967/cross-country,21045967.jpg
29.,11,Sammi Gale,https://www.athletic.net/athlete/21077349/cross-country,23:38.55,Northville,https://www.athletic.net/athlete/21077349/cross-country,21077349.jpg
30.,11,Piper Williams,https://www.athletic.net/athlete/20362818/cross-country,23:39.31,Okemos,https://www.athletic.net/athlete/20362818/cross-country,20362818.jpg
31.,12,Zoe Frederick,https://www.athletic.net/athlete/18863970/cross-country,23:46.55,Ann Arbor Fr Gabriel Richard,https://www.athletic.net/athlete/18863970/cross-country,18863970.jpg
32.,10,Sofia Dussan,https://www.athletic.net/athlete/23581402/cross-country,23:52.43,Ann Arbor Fr Gabriel Richard,https://www.athletic.net/athlete/23581402/cross-country,23581402.jpg
33.,9,Lily Vivio,https://www.athletic.net/athlete/19119535/cross-country,23:53.30,White Lake Lakeland,https://www.athletic.net/athlete/19119535/cross-country,19119535.jpg
34.,10,Megan Welch,https://www.athletic.net/athlete/23581419/cross-country,23:57.98,Ann Arbor Fr Gabriel Richard,https://www.athletic.net/athlete/23581419/cross-country,23581419.jpg
35.,10,Carina Ogle,https://www.athletic.net/athlete/24793553/cross-country,24:01.69,Orchard Lake St. Mary's,https://www.athletic.net/athlete/24793553/cross-country,24793553.jpg
36.,12,Ava Quasney,https://www.athletic.net/athlete/15866523/cross-country,24:01.70,Northville,https://www.athletic.net/athlete/15866523/cross-country,15866523.jpg
37.,12,Ainsley Tandoc,https://www.athletic.net/athlete/15891551/cross-country,24:04.89,Okemos,https://www.athletic.net/athlete/15891551/cross-country,15891551.jpg
38.,12,Julianna Heung,https://www.athletic.net/athlete/23687880/cross-country,24:06.37,Ann Arbor Skyline,https://www.athletic.net/athlete/23687880/cross-country,23687880.jpg
39.,9,Alexa Poota,https://www.athletic.net/athlete/26375744/cross-country,24:06.48,Orchard Lake St. Mary's,https://www.athletic.net/athlete/26375744/cross-country,26375744.jpg
40.,9,Jaylyn Rhines,https://www.athletic.net/athlete/21508073/cross-country,24:14.11,White Lake Lakeland,https://www.athletic.net/athlete/21508073/cross-country,21508073.jpg
41.,9,Caroline Schellhammer,https://www.athletic.net/athlete/20677636/cross-country,24:17.91,East Grand Rapids,https://www.athletic.net/athlete/20677636/cross-country,20677636.jpg
42.,10,Ruthie Scott,https://www.athletic.net/athlete/23349715/cross-country,24:20.80,Ann Arbor Skyline,https://www.athletic.net/athlete/23349715/cross-country,23349715.jpg
43.,10,Natalie Cook,https://www.athletic.net/athlete/18930453/cross-country,24:28.07,Okemos,https://www.athletic.net/athlete/18930453/cross-country,18930453.jpg
44.,11,Abigail Jakubowski,https://www.athletic.net/athlete/21189365/cross-country,24:28.13,White Lake Lakeland,https://www.athletic.net/athlete/21189365/cross-country,21189365.jpg
45.,10,Emma Schone,https://www.athletic.net/athlete/23581417/cross-country,24:28.36,Ann Arbor Fr Gabriel Richard,https://www.athletic.net/athlete/23581417/cross-country,23581417.jpg
46.,12,Sama Abbas,https://www.athletic.net/athlete/26398634/cross-country,24:29.98,Lansing Everett,https://www.athletic.net/athlete/26398634/cross-country,26398634.jpg
47.,9,Calla Sopoci,https://www.athletic.net/athlete/26328689/cross-country,24:30.36,Ann Arbor Skyline,https://www.athletic.net/athlete/26328689/cross-country,26328689.jpg
48.,12,Alexandra Wren,https://www.athletic.net/athlete/21142908/cross-country,24:33.26,Ann Arbor Skyline,https://www.athletic.net/athlete/21142908/cross-country,21142908.jpg
49.,10,Harper North,https://www.athletic.net/athlete/18930473/cross-country,24:34.30,Okemos,https://www.athletic.net/athlete/18930473/cross-country,18930473.jpg
50.,10,Ines Bordenet,https://www.athletic.net/athlete/18957353/cross-country,24:35.62,East Grand Rapids,https://www.athletic.net/athlete/18957353/cross-country,18957353.jpg
51.,9,Evie Sarigiannis,https://www.athletic.net/athlete/26375654/cross-country,24:35.80,Orchard Lake St. Mary's,https://www.athletic.net/athlete/26375654/cross-country,26375654.jpg
52.,9,Violet Olley,https://www.athletic.net/athlete/26328683/cross-country,24:37.52,Ann Arbor Skyline,https://www.athletic.net/athlete/26328683/cross-country,26328683.jpg
53.,9,Penelope Bianchi,https://www.athletic.net/athlete/21328775/cross-country,24:42.30,Okemos,https://www.athletic.net/athlete/21328775/cross-country,21328775.jpg
54.,9,Josie Judge,https://www.athletic.net/athlete/26375238/cross-country,24:43.84,Ann Arbor Fr Gabriel Richard,https://www.athletic.net/athlete/26375238/cross-country,26375238.jpg
55.,12,Ann Kececi,https://www.athletic.net/athlete/24802381/cross-country,24:45.94,Ann Arbor Skyline,https://www.athletic.net/athlete/24802381/cross-country,24802381.jpg
56.,9,Paige Kanan,https://www.athletic.net/athlete/26329199/cross-country,24:47.21,DeWitt,https://www.athletic.net/athlete/26329199/cross-country,26329199.jpg
57.,12,Siye Habtemariam,https://www.athletic.net/athlete/15891515/cross-country,24:54.49,Okemos,https://www.athletic.net/athlete/15891515/cross-country,15891515.jpg
58.,11,Elsa Wenzlaff,https://www.athletic.net/athlete/22520388/cross-country,24:54.68,Ann Arbor Skyline,https://www.athletic.net/athlete/22520388/cross-country,22520388.jpg
59.,9,Veronica Polischuk,https://www.athletic.net/athlete/21313563/cross-country,24:55.98,East Lansing,https://www.athletic.net/athlete/21313563/cross-country,21313563.jpg
60.,10,Tess Graff,https://www.athletic.net/athlete/17320393/cross-country,25:01.54,East Grand Rapids,https://www.athletic.net/athlete/17320393/cross-country,17320393.jpg
61.,10,Shyla Ankatha,https://www.athletic.net/athlete/23511327/cross-country,25:03.92,Marian (Bloomfield Hills),https://www.athletic.net/athlete/23511327/cross-country,23511327.jpg
62.,11,Roisin Whelan,https://www.athletic.net/athlete/26347570/cross-country,25:04.97,Marian (Bloomfield Hills),https://www.athletic.net/athlete/26347570/cross-country,26347570.jpg
63.,10,Jenell Gallozi,https://www.athletic.net/athlete/26363108/cross-country,25:05.96,Marian (Bloomfield Hills),https://www.athletic.net/athlete/26363108/cross-country,26363108.jpg
64.,10,Sofia Kouza,https://www.athletic.net/athlete/26347569/cross-country,25:06.48,Marian (Bloomfield Hills),https://www.athletic.net/athlete/26347569/cross-country,26347569.jpg
65.,11,Averie Wohlscheid,https://www.athletic.net/athlete/23561914/cross-country,25:07.40,DeWitt,https://www.athletic.net/athlete/23561914/cross-country,23561914.jpg
66.,9,Simone Fumei,https://www.athletic.net/athlete/26304533/cross-country,25:07.92,Marian (Bloomfield Hills),https://www.athletic.net/athlete/26304533/cross-country,26304533.jpg
67.,11,Ava Hussain,https://www.athletic.net/athlete/18930465/cross-country,25:09.22,Okemos,https://www.athletic.net/athlete/18930465/cross-country,18930465.jpg
68.,11,Emily Mei,https://www.athletic.net/athlete/22520376/cross-country,25:09.91,Ann Arbor Skyline,https://www.athletic.net/athlete/22520376/cross-country,22520376.jpg
69.,11,Gabriela Knight,https://www.athletic.net/athlete/21190935/cross-country,25:14.26,Holly,https://www.athletic.net/athlete/21190935/cross-country,21190935.jpg
70.,9,Lilee Elliott,https://www.athletic.net/athlete/21256483/cross-country,25:18.38,DeWitt,https://www.athletic.net/athlete/21256483/cross-country,21256483.jpg
71.,10,Jasmine Rodner,https://www.athletic.net/athlete/19092187/cross-country,25:19.36,White Lake Lakeland,https://www.athletic.net/athlete/19092187/cross-country,19092187.jpg
72.,12,Elle Fumei,https://www.athletic.net/athlete/18836357/cross-country,25:22.30,Marian (Bloomfield Hills),https://www.athletic.net/athlete/18836357/cross-country,18836357.jpg
73.,11,Madeline Downs,https://www.athletic.net/athlete/21189326/cross-country,25:22.69,White Lake Lakeland,https://www.athletic.net/athlete/21189326/cross-country,21189326.jpg
74.,10,Ava Galati,https://www.athletic.net/athlete/26391626/cross-country,25:26.00,Orchard Lake St. Mary's,https://www.athletic.net/athlete/26391626/cross-country,26391626.jpg
75.,11,Ida Karuschkat,https://www.athletic.net/athlete/26475544/cross-country,25:27.57,Okemos,https://www.athletic.net/athlete/26475544/cross-country,26475544.jpg
76.,9,Hannah Tomanek,https://www.athletic.net/athlete/18913968/cross-country,25:28.14,DeWitt,https://www.athletic.net/athlete/18913968/cross-country,18913968.jpg
77.,12,Vera Naines,https://www.athletic.net/athlete/18895017/cross-country,25:29.12,Ann Arbor Skyline,https://www.athletic.net/athlete/18895017/cross-country,18895017.jpg
78.,12,Libby Schone,https://www.athletic.net/athlete/18863984/cross-country,25:30.34,Ann Arbor Fr Gabriel Richard,https://www.athletic.net/athlete/18863984/cross-country,18863984.jpg
79.,11,Piper Vydareny,https://www.athletic.net/athlete/15761325/cross-country,25:31.28,East Grand Rapids,https://www.athletic.net/athlete/15761325/cross-country,15761325.jpg
80.,12,Beatrice Carr,https://www.athletic.net/athlete/21462881/cross-country,25:33.17,East Lansing,https://www.athletic.net/athlete/21462881/cross-country,21462881.jpg
81.,11,Nina Beals,https://www.athletic.net/athlete/23564881/cross-country,25:37.36,Ann Arbor Skyline,https://www.athletic.net/athlete/23564881/cross-country,23564881.jpg
82.,10,Sarah Hatty,https://www.athletic.net/athlete/23581406/cross-country,25:37.68,Ann Arbor Fr Gabriel Richard,https://www.athletic.net/athlete/23581406/cross-country,23581406.jpg
83.,9,Bryleigh Belcher,https://www.athletic.net/athlete/18954676/cross-country,25:38.46,Linden,https://www.athletic.net/athlete/18954676/cross-country,18954676.jpg
84.,10,Jazmine Mason,https://www.athletic.net/athlete/25206035/cross-country,25:40.05,Holly,https://www.athletic.net/athlete/25206035/cross-country,25206035.jpg
85.,12,Lucy Comparoni,https://www.athletic.net/athlete/18809556/cross-country,25:42.17,Okemos,https://www.athletic.net/athlete/18809556/cross-country,18809556.jpg
86.,9,Camryn Marshall,https://www.athletic.net/athlete/18954694/cross-country,25:48.10,Linden,https://www.athletic.net/athlete/18954694/cross-country,18954694.jpg
87.,12,Jorie Mayes,https://www.athletic.net/athlete/18775099/cross-country,25:51.33,Linden,https://www.athletic.net/athlete/18775099/cross-country,18775099.jpg
88.,12,Anya Diachenko,https://www.athletic.net/athlete/23574617/cross-country,25:54.42,Marian (Bloomfield Hills),https://www.athletic.net/athlete/23574617/cross-country,23574617.jpg
89.,10,Shanmukha Aluru,https://www.athletic.net/athlete/22660522/cross-country,25:56.45,Okemos,https://www.athletic.net/athlete/22660522/cross-country,22660522.jpg
90.,10,Audrey Tew,https://www.athletic.net/athlete/26375257/cross-country,26:02.26,Ann Arbor Fr Gabriel Richard,https://www.athletic.net/athlete/26375257/cross-country,26375257.jpg
91.,10,Ava Buckley,https://www.athletic.net/athlete/21325177/cross-country,26:04.14,Mason,https://www.athletic.net/athlete/21325177/cross-country,21325177.jpg
92.,10,Amelia Long,https://www.athletic.net/athlete/23581411/cross-country,26:04.97,Ann Arbor Fr Gabriel Richard,https://www.athletic.net/athlete/23581411/cross-country,23581411.jpg
93.,9,Lauren Gormas,https://www.athletic.net/athlete/26369828/cross-country,26:06.03,Okemos,https://www.athletic.net/athlete/26369828/cross-country,26369828.jpg
94.,9,Jordyn Kerrish,https://www.athletic.net/athlete/22499331/cross-country,26:06.06,Cedar Springs,https://www.athletic.net/athlete/22499331/cross-country,22499331.jpg
95.,9,Rylee Turner,https://www.athletic.net/athlete/25916249/cross-country,26:07.48,Holly,https://www.athletic.net/athlete/25916249/cross-country,25916249.jpg
96.,10,Isabelle Gatza,https://www.athletic.net/athlete/23581405/cross-country,26:07.56,Ann Arbor Fr Gabriel Richard,https://www.athletic.net/athlete/23581405/cross-country,23581405.jpg
97.,10,Dasol Kim,https://www.athletic.net/athlete/18946477/cross-country,26:13.40,Okemos,https://www.athletic.net/athlete/18946477/cross-country,18946477.jpg
98.,9,Brooklyn Austin,https://www.athletic.net/athlete/18913921/cross-country,26:19.73,DeWitt,https://www.athletic.net/athlete/18913921/cross-country,18913921.jpg
99.,9,Sophia Sinnema,https://www.athletic.net/athlete/22499062/cross-country,26:19.92,Cedar Springs,https://www.athletic.net/athlete/22499062/cross-country,22499062.jpg
100.,9,Lauren Goeckner,https://www.athletic.net/athlete/26375237/cross-country,26:24.06,Ann Arbor Fr Gabriel Richard,https://www.athletic.net/athlete/26375237/cross-country,26375237.jpg
101.,11,Fionnoula Walsh,https://www.athletic.net/athlete/18072860/cross-country,26:26.97,East Grand Rapids,https://www.athletic.net/athlete/18072860/cross-country,18072860.jpg
102.,10,Kennedy Humphries,https://www.athletic.net/athlete/23581407/cross-country,26:30.50,Ann Arbor Fr Gabriel Richard,https://www.athletic.net/athlete/23581407/cross-country,23581407.jpg
103.,11,Marissa Kazarian,https://www.athletic.net/athlete/18523452/cross-country,26:31.68,Northville,https://www.athletic.net/athlete/18523452/cross-country,18523452.jpg
104.,12,Lontaysia Brewer,https://www.athletic.net/athlete/20136632/cross-country,26:32.33,Marshall,https://www.athletic.net/athlete/20136632/cross-country,20136632.jpg
105.,12,Annabel Becker,https://www.athletic.net/athlete/23556985/cross-country,26:32.61,East Lansing,https://www.athletic.net/athlete/23556985/cross-country,23556985.jpg
106.,12,Kaisa Maki,https://www.athletic.net/athlete/18827620/cross-country,26:35.80,Cedar Springs,https://www.athletic.net/athlete/18827620/cross-country,18827620.jpg
107.,12,Audrey Krajewski,https://www.athletic.net/athlete/14756636/cross-country,26:37.56,East Grand Rapids,https://www.athletic.net/athlete/14756636/cross-country,14756636.jpg
108.,10,Evelyn Conrow,https://www.athletic.net/athlete/23575721/cross-country,26:43.78,South Lyon,https://www.athletic.net/athlete/23575721/cross-country,23575721.jpg
109.,12,Sophie Kreucher,https://www.athletic.net/athlete/18836383/cross-country,26:45.60,Marian (Bloomfield Hills),https://www.athletic.net/athlete/18836383/cross-country,18836383.jpg
110.,9,Samantha Baiz,https://www.athletic.net/athlete/18954700/cross-country,26:46.07,Linden,https://www.athletic.net/athlete/18954700/cross-country,18954700.jpg
111.,12,Caddie Martin,https://www.athletic.net/athlete/23621581/cross-country,26:47.56,East Lansing,https://www.athletic.net/athlete/23621581/cross-country,23621581.jpg
112.,11,Aubrey VanGoethem,https://www.athletic.net/athlete/21189324/cross-country,26:47.90,White Lake Lakeland,https://www.athletic.net/athlete/21189324/cross-country,21189324.jpg
113.,10,Jillian Marr,https://www.athletic.net/athlete/18941150/cross-country,26:48.17,East Lansing,https://www.athletic.net/athlete/18941150/cross-country,18941150.jpg
114.,9,Lillienne Elmes,https://www.athletic.net/athlete/26332463/cross-country,26:48.60,Marian (Bloomfield Hills),https://www.athletic.net/athlete/26332463/cross-country,26332463.jpg
115.,11,Liesl Philip,https://www.athletic.net/athlete/21137246/cross-country,26:50.66,Capital Homeschool,https://www.athletic.net/athlete/21137246/cross-country,21137246.jpg
116.,9,Audrey Johnston,https://www.athletic.net/athlete/20466163/cross-country,26:54.07,Linden,https://www.athletic.net/athlete/20466163/cross-country,20466163.jpg
117.,11,Leah Voss,https://www.athletic.net/athlete/21189327/cross-country,26:55.89,White Lake Lakeland,https://www.athletic.net/athlete/21189327/cross-country,21189327.jpg
118.,12,Ainsley Meteyer,https://www.athletic.net/athlete/18232520/cross-country,26:58.40,Okemos,https://www.athletic.net/athlete/18232520/cross-country,18232520.jpg
119.,10,Elizabeth Ahlin,https://www.athletic.net/athlete/18322382/cross-country,26:59.37,East Lansing,https://www.athletic.net/athlete/18322382/cross-country,18322382.jpg
120.,11,Jiyun Kim,https://www.athletic.net/athlete/21146072/cross-country,27:01.13,South Lyon,https://www.athletic.net/athlete/21146072/cross-country,21146072.jpg
121.,9,Mylee Stanton,https://www.athletic.net/athlete/26261243/cross-country,27:01.48,Cedar Springs,https://www.athletic.net/athlete/26261243/cross-country,26261243.jpg
122.,9,Soleil Schwartz,https://www.athletic.net/athlete/25329410/cross-country,27:07.71,East Lansing,https://www.athletic.net/athlete/25329410/cross-country,25329410.jpg
123.,11,Payton Musser,https://www.athletic.net/athlete/15864965/cross-country,27:09.11,Fowlerville,https://www.athletic.net/athlete/15864965/cross-country,15864965.jpg
124.,9,Charlotte Szilagyi,https://www.athletic.net/athlete/21303179/cross-country,27:12.26,Fowlerville,https://www.athletic.net/athlete/21303179/cross-country,21303179.jpg
125.,11,Emily Sandoval,https://www.athletic.net/athlete/21394141/cross-country,27:15.40,Lansing Everett,https://www.athletic.net/athlete/21394141/cross-country,21394141.jpg
126.,11,Andrea Green,https://www.athletic.net/athlete/15804847/cross-country,27:23.39,Marshall,https://www.athletic.net/athlete/15804847/cross-country,15804847.jpg
127.,12,Frieda Hohenstein,https://www.athletic.net/athlete/26464340/cross-country,27:27.32,DeWitt,https://www.athletic.net/athlete/26464340/cross-country,26464340.jpg
128.,12,Natalie Ghezzi,https://www.athletic.net/athlete/18863978/cross-country,27:35.12,Ann Arbor Fr Gabriel Richard,https://www.athletic.net/athlete/18863978/cross-country,18863978.jpg
129.,9,Amari Sanabria,https://www.athletic.net/athlete/26375253/cross-country,27:37.32,Ann Arbor Fr Gabriel Richard,https://www.athletic.net/athlete/26375253/cross-country,26375253.jpg
130.,12,Saraphim Prince,https://www.athletic.net/athlete/18806783/cross-country,27:38.45,Lansing Everett,https://www.athletic.net/athlete/18806783/cross-country,18806783.jpg
131.,10,Tuta Komi,https://www.athletic.net/athlete/24000344/cross-country,27:38.56,Lansing Sexton,https://www.athletic.net/athlete/24000344/cross-country,24000344.jpg
132.,11,Teresa Castillo,https://www.athletic.net/athlete/21145764/cross-country,27:39.15,Ann Arbor Fr Gabriel Richard,https://www.athletic.net/athlete/21145764/cross-country,21145764.jpg
133.,10,McKayla Marker,https://www.athletic.net/athlete/25201476/cross-country,27:41.91,Flushing,https://www.athletic.net/athlete/25201476/cross-country,25201476.jpg
134.,11,Adolie Holt,https://www.athletic.net/athlete/26329207/cross-country,27:46.51,DeWitt,https://www.athletic.net/athlete/26329207/cross-country,26329207.jpg
135.,11,Ariana Russell,https://www.athletic.net/athlete/15804900/cross-country,27:51.85,Marshall,https://www.athletic.net/athlete/15804900/cross-country,15804900.jpg
136.,10,LeAnne Fayyad,https://www.athletic.net/athlete/24802883/cross-country,27:55.49,Ann Arbor Skyline,https://www.athletic.net/athlete/24802883/cross-country,24802883.jpg
137.,10,Grace Gargol,https://www.athletic.net/athlete/23581404/cross-country,27:59.26,Ann Arbor Fr Gabriel Richard,https://www.athletic.net/athlete/23581404/cross-country,23581404.jpg
138.,12,Jane Cousino,https://www.athletic.net/athlete/18863959/cross-country,27:59.92,Ann Arbor Fr Gabriel Richard,https://www.athletic.net/athlete/18863959/cross-country,18863959.jpg
139.,11,Alyssa Wright,https://www.athletic.net/athlete/21139613/cross-country,27:59.96,Linden,https://www.athletic.net/athlete/21139613/cross-country,21139613.jpg
140.,11,Lexi Pena,https://www.athletic.net/athlete/26367024/cross-country,28:03.00,East Lansing,https://www.athletic.net/athlete/26367024/cross-country,26367024.jpg
141.,10,Claudia Canetta,https://www.athletic.net/athlete/23581401/cross-country,28:06.99,Ann Arbor Fr Gabriel Richard,https://www.athletic.net/athlete/23581401/cross-country,23581401.jpg
142.,12,Evelyn Taylor,https://www.athletic.net/athlete/18775103/cross-country,28:12.30,Linden,https://www.athletic.net/athlete/18775103/cross-country,18775103.jpg
143.,11,Shelly Zimmerman,https://www.athletic.net/athlete/21156446/cross-country,28:15.38,Cedar Springs,https://www.athletic.net/athlete/21156446/cross-country,21156446.jpg
144.,11,Willa Almy,https://www.athletic.net/athlete/23511338/cross-country,28:18.05,Portland,https://www.athletic.net/athlete/23511338/cross-country,23511338.jpg
145.,9,Cyan Minnich,https://www.athletic.net/athlete/18941110/cross-country,28:18.44,Cedar Springs,https://www.athletic.net/athlete/18941110/cross-country,18941110.jpg
146.,10,Marissa Little,https://www.athletic.net/athlete/23573965/cross-country,28:27.72,South Lyon,https://www.athletic.net/athlete/23573965/cross-country,23573965.jpg
147.,10,Aaliyah Johnson,https://www.athletic.net/athlete/17398191/cross-country,28:28.29,Marshall,https://www.athletic.net/athlete/17398191/cross-country,17398191.jpg
148.,10,Summer Borromeo,https://www.athletic.net/athlete/24820963/cross-country,28:32.83,Marian (Bloomfield Hills),https://www.athletic.net/athlete/24820963/cross-country,24820963.jpg
149.,10,Kaitlyn Bowles,https://www.athletic.net/athlete/17337933/cross-country,28:41.47,Linden,https://www.athletic.net/athlete/17337933/cross-country,17337933.jpg
150.,10,Leah Rivard,https://www.athletic.net/athlete/18948317/cross-country,28:43.23,Flushing,https://www.athletic.net/athlete/18948317/cross-country,18948317.jpg
151.,10,Isabelle Pacheco,https://www.athletic.net/athlete/23581414/cross-country,28:47.68,Ann Arbor Fr Gabriel Richard,https://www.athletic.net/athlete/23581414/cross-country,23581414.jpg
152.,9,Gabrielle Laumet,https://www.athletic.net/athlete/25420317/cross-country,28:50.66,Okemos,https://www.athletic.net/athlete/25420317/cross-country,25420317.jpg
153.,11,Arabella Kessler,https://www.athletic.net/athlete/23564883/cross-country,28:51.93,Ann Arbor Skyline,https://www.athletic.net/athlete/23564883/cross-country,23564883.jpg
154.,10,Addison Van Curler,https://www.athletic.net/athlete/23575717/cross-country,28:54.25,South Lyon,https://www.athletic.net/athlete/23575717/cross-country,23575717.jpg
155.,10,Camdyn Hilgendorf,https://www.athletic.net/athlete/23607915/cross-country,28:58.50,Okemos,https://www.athletic.net/athlete/23607915/cross-country,23607915.jpg
