56th Holly-Duane Raffin Festival of Races Mens 5000 Meters D1 Boys
Sat Sep 14 2024
https://www.athletic.net/CrossCountry/meet/236072/results/944167
The Skyline men's cross country team finished 12th with a total score of 309. Leading the team was Nicholas Yuan, who posted a time of 17:31.6, followed closely by Jack Robichaud (17:43.1) and Enshu Kuan (17:44.4). Bruno Cifaldi (17:57.2) and Kyle Krasan (18:01.8) rounded out the top five, showcasing consistent performances across the board. The team demonstrated strong efforts in a competitive field, keeping a tight spread among the top runners and building momentum for the rest of the season.


Place,Team,Score
1,Holly,79
2,Canton,133
3,Midland,145
4,Oxford,148
5,Plymouth,169
6,Salem,201
7,Lake Orion,213
8,Troy,215
9,Howell,218
10,Dexter,243
11,Davison,293
12,Midland Dow,309
13,Ann Arbor Skyline,349
14,Detroit Catholic Central,353
15,Utica Eisenhower,358
16,Romeo,431
17,Rochester Adams,437
18,Hartland,460
19,New Baltimore Anchor Bay,472
20,Utica Ford,483
21,Livonia Stevenson,508
22,Grand Blanc,552
23,Clinton Twp. Chippewa Valley,564
24,Troy Athens,680

Place,Grade,Name,Athlete Link,Time,Team,Team Link,Profile Pic
59.,10,Owen Dalebout,https://www.athletic.net/athlete/23438784/cross-country,17:42.4,Salem,https://www.athletic.net/athlete/23438784/cross-country,23438784.jpg
60.,11,Tobin Collins,https://www.athletic.net/athlete/21144451/cross-country,17:42.9,Canton,https://www.athletic.net/athlete/21144451/cross-country,21144451.jpg
61.,12,Jack Robichaud,https://www.athletic.net/athlete/18820279/cross-country,17:43.1,Ann Arbor Skyline,https://www.athletic.net/athlete/18820279/cross-country,18820279.jpg
62.,10,Jesse Reed,https://www.athletic.net/athlete/23596552/cross-country,17:43.5,Rochester Adams,https://www.athletic.net/athlete/23596552/cross-country,23596552.jpg
63.,10,Enshu Kuan,https://www.athletic.net/athlete/23687884/cross-country,17:44.4,Ann Arbor Skyline,https://www.athletic.net/athlete/23687884/cross-country,23687884.jpg
64.,12,Anthony Oddo,https://www.athletic.net/athlete/18848896/cross-country,17:48.9,Rochester Adams,https://www.athletic.net/athlete/18848896/cross-country,18848896.jpg
65.,12,Gino Haley,https://www.athletic.net/athlete/19972944/cross-country,17:52.4,Detroit Catholic Central,https://www.athletic.net/athlete/19972944/cross-country,19972944.jpg
66.,12,Landon Whitehead,https://www.athletic.net/athlete/24347705/cross-country,17:52.6,Dexter,https://www.athletic.net/athlete/24347705/cross-country,24347705.jpg
67.,11,Lucas Gizoni,https://www.athletic.net/athlete/13966918/cross-country,17:52.8,Romeo,https://www.athletic.net/athlete/13966918/cross-country,13966918.jpg
68.,12,Austin Xiao,https://www.athletic.net/athlete/18864181/cross-country,17:53.6,Troy,https://www.athletic.net/athlete/18864181/cross-country,18864181.jpg
69.,11,Drew Pietraszkiewicz,https://www.athletic.net/athlete/23033997/cross-country,17:54.2,Utica Eisenhower,https://www.athletic.net/athlete/23033997/cross-country,23033997.jpg
70.,11,Bruno Cifaldi,https://www.athletic.net/athlete/21147176/cross-country,17:57.2,Ann Arbor Skyline,https://www.athletic.net/athlete/21147176/cross-country,21147176.jpg
71.,11,Alexandro Skakal,https://www.athletic.net/athlete/22597475/cross-country,18:00.5,Lake Orion,https://www.athletic.net/athlete/22597475/cross-country,22597475.jpg
72.,11,Kyle Krasan,https://www.athletic.net/athlete/21245954/cross-country,18:01.8,Ann Arbor Skyline,https://www.athletic.net/athlete/21245954/cross-country,21245954.jpg
73.,12,Diego Islas-Montantes,https://www.athletic.net/athlete/18775448/cross-country,18:02.2,Plymouth,https://www.athletic.net/athlete/18775448/cross-country,18775448.jpg
74.,10,Jack Witt,https://www.athletic.net/athlete/23627782/cross-country,18:03.4,Troy,https://www.athletic.net/athlete/23627782/cross-country,23627782.jpg
75.,11,Parker Szymczak,https://www.athletic.net/athlete/21104314/cross-country,18:03.6,Salem,https://www.athletic.net/athlete/21104314/cross-country,21104314.jpg
76.,12,Reynold Wei,https://www.athletic.net/athlete/18848906/cross-country,18:04.1,Rochester Adams,https://www.athletic.net/athlete/18848906/cross-country,18848906.jpg
77.,10,Ethan Hawkins,https://www.athletic.net/athlete/20160067/cross-country,18:05.4,Hartland,https://www.athletic.net/athlete/20160067/cross-country,20160067.jpg
78.,11,Charlie Smith,https://www.athletic.net/athlete/19088575/cross-country,18:06.8,Grand Blanc,https://www.athletic.net/athlete/19088575/cross-country,19088575.jpg
79.,10,Brandon Ziehmer,https://www.athletic.net/athlete/23625748/cross-country,18:08.7,New Baltimore Anchor Bay,https://www.athletic.net/athlete/23625748/cross-country,23625748.jpg
80.,11,Henry Schanbeck,https://www.athletic.net/athlete/20444468/cross-country,18:10.0,Bay City John Glenn,https://www.athletic.net/athlete/20444468/cross-country,20444468.jpg
81.,11,William Dean,https://www.athletic.net/athlete/21137600/cross-country,18:10.2,Grand Blanc,https://www.athletic.net/athlete/21137600/cross-country,21137600.jpg
82.,11,Matthew Berg,https://www.athletic.net/athlete/21282493/cross-country,18:11.4,Midland,https://www.athletic.net/athlete/21282493/cross-country,21282493.jpg
83.,12,Liam Dempsey,https://www.athletic.net/athlete/23611362/cross-country,18:12.0,Troy Athens,https://www.athletic.net/athlete/23611362/cross-country,23611362.jpg
84.,10,Brody Empson,https://www.athletic.net/athlete/23507819/cross-country,18:12.2,Romeo,https://www.athletic.net/athlete/23507819/cross-country,23507819.jpg
85.,11,Mario Carducci,https://www.athletic.net/athlete/22197903/cross-country,18:12.3,Clinton Twp. Chippewa Valley,https://www.athletic.net/athlete/22197903/cross-country,22197903.jpg
86.,9,Nicholas Reiser,https://www.athletic.net/athlete/21411304/cross-country,18:17.2,Dexter,https://www.athletic.net/athlete/21411304/cross-country,21411304.jpg
87.,10,David DeLand,https://www.athletic.net/athlete/17456103/cross-country,18:17.5,Howell,https://www.athletic.net/athlete/17456103/cross-country,17456103.jpg
88.,12,Chase McDougall,https://www.athletic.net/athlete/18794202/cross-country,18:20.3,Livonia Stevenson,https://www.athletic.net/athlete/18794202/cross-country,18794202.jpg
89.,12,Marek Unger,https://www.athletic.net/athlete/18694127/cross-country,18:20.4,Romeo,https://www.athletic.net/athlete/18694127/cross-country,18694127.jpg
90.,9,Lucas Brumo,https://www.athletic.net/athlete/26371032/cross-country,18:21.8,Livonia Stevenson,https://www.athletic.net/athlete/26371032/cross-country,26371032.jpg
91.,10,Leonardo Reyes,https://www.athletic.net/athlete/23584599/cross-country,18:23.2,Plymouth,https://www.athletic.net/athlete/23584599/cross-country,23584599.jpg
92.,10,Connor O'Reilly,https://www.athletic.net/athlete/18890468/cross-country,18:24.0,Davison,https://www.athletic.net/athlete/18890468/cross-country,18890468.jpg
93.,10,Joshua Reed,https://www.athletic.net/athlete/23561899/cross-country,18:24.1,Midland Dow,https://www.athletic.net/athlete/23561899/cross-country,23561899.jpg
94.,10,Lucas Keilen,https://www.athletic.net/athlete/18946216/cross-country,18:24.5,Hartland,https://www.athletic.net/athlete/18946216/cross-country,18946216.jpg
95.,10,Marcus O'Hara,https://www.athletic.net/athlete/23547250/cross-country,18:24.7,Detroit Catholic Central,https://www.athletic.net/athlete/23547250/cross-country,23547250.jpg
96.,9,Alex Weller,https://www.athletic.net/athlete/20660681/cross-country,18:25.1,Howell,https://www.athletic.net/athlete/20660681/cross-country,20660681.jpg
97.,9,Joshua England,https://www.athletic.net/athlete/18894576/cross-country,18:25.7,Midland Dow,https://www.athletic.net/athlete/18894576/cross-country,18894576.jpg
98.,12,Bo Brutyn,https://www.athletic.net/athlete/15769369/cross-country,18:26.3,Midland,https://www.athletic.net/athlete/15769369/cross-country,15769369.jpg
99.,12,Emmet Thompson,https://www.athletic.net/athlete/14070949/cross-country,18:26.8,Howell,https://www.athletic.net/athlete/14070949/cross-country,14070949.jpg
100.,12,Andrew Ehresman,https://www.athletic.net/athlete/18799723/cross-country,18:27.6,Detroit Catholic Central,https://www.athletic.net/athlete/18799723/cross-country,18799723.jpg
101.,11,Owen Perry,https://www.athletic.net/athlete/22183697/cross-country,18:28.4,Romeo,https://www.athletic.net/athlete/22183697/cross-country,22183697.jpg
102.,11,Zeke Lafferty,https://www.athletic.net/athlete/21142917/cross-country,18:30.9,Ann Arbor Skyline,https://www.athletic.net/athlete/21142917/cross-country,21142917.jpg
103.,12,Griffin Moore,https://www.athletic.net/athlete/18864168/cross-country,18:31.5,Troy,https://www.athletic.net/athlete/18864168/cross-country,18864168.jpg
104.,11,Maximillian Bladzik,https://www.athletic.net/athlete/16049104/cross-country,18:32.7,Grand Blanc,https://www.athletic.net/athlete/16049104/cross-country,16049104.jpg
105.,10,Zach McGee,https://www.athletic.net/athlete/18931341/cross-country,18:35.4,Lake Orion,https://www.athletic.net/athlete/18931341/cross-country,18931341.jpg
106.,12,Benjamin Eber,https://www.athletic.net/athlete/14083248/cross-country,18:35.7,Oxford,https://www.athletic.net/athlete/14083248/cross-country,14083248.jpg
107.,12,Arush Vatul,https://www.athletic.net/athlete/18775462/cross-country,18:36.2,Plymouth,https://www.athletic.net/athlete/18775462/cross-country,18775462.jpg
108.,11,Wyatt Shaw,https://www.athletic.net/athlete/17314508/cross-country,18:37.7,Hartland,https://www.athletic.net/athlete/17314508/cross-country,17314508.jpg
109.,12,Brandon Cummings,https://www.athletic.net/athlete/21126625/cross-country,18:37.8,Utica Ford,https://www.athletic.net/athlete/21126625/cross-country,21126625.jpg
110.,9,Brady Bigelow,https://www.athletic.net/athlete/18983313/cross-country,18:39.7,Oxford,https://www.athletic.net/athlete/18983313/cross-country,18983313.jpg
111.,12,Edward Badel,https://www.athletic.net/athlete/18799714/cross-country,18:41.6,Detroit Catholic Central,https://www.athletic.net/athlete/18799714/cross-country,18799714.jpg
112.,11,Gustaf Finn,https://www.athletic.net/athlete/21147171/cross-country,18:42.0,Ann Arbor Skyline,https://www.athletic.net/athlete/21147171/cross-country,21147171.jpg
113.,12,Daniel Klein,https://www.athletic.net/athlete/17408406/cross-country,18:44.9,Midland Dow,https://www.athletic.net/athlete/17408406/cross-country,17408406.jpg
114.,12,Mitch Ngatio,https://www.athletic.net/athlete/18848895/cross-country,18:48.7,Rochester Adams,https://www.athletic.net/athlete/18848895/cross-country,18848895.jpg
115.,12,Robert Romanski,https://www.athletic.net/athlete/18848901/cross-country,18:52.4,Rochester Adams,https://www.athletic.net/athlete/18848901/cross-country,18848901.jpg
116.,10,Joseph Nowicki,https://www.athletic.net/athlete/24190186/cross-country,18:53.5,Utica Eisenhower,https://www.athletic.net/athlete/24190186/cross-country,24190186.jpg
117.,9,Noah Vigier,https://www.athletic.net/athlete/26416141/cross-country,18:54.2,Rochester Adams,https://www.athletic.net/athlete/26416141/cross-country,26416141.jpg
118.,12,Arun Venkatesan,https://www.athletic.net/athlete/15791076/cross-country,18:56.0,Midland Dow,https://www.athletic.net/athlete/15791076/cross-country,15791076.jpg
119.,12,Jacob Van Houten,https://www.athletic.net/athlete/18864178/cross-country,18:56.9,Troy,https://www.athletic.net/athlete/18864178/cross-country,18864178.jpg
120.,9,Federico Moreno-Padilla,https://www.athletic.net/athlete/26406906/cross-country,18:58.5,Utica Eisenhower,https://www.athletic.net/athlete/26406906/cross-country,26406906.jpg
121.,12,Colby Hoggard,https://www.athletic.net/athlete/18183217/cross-country,18:58.7,Davison,https://www.athletic.net/athlete/18183217/cross-country,18183217.jpg
122.,11,Aaron Zannetti,https://www.athletic.net/athlete/20498383/cross-country,18:59.5,Grand Blanc,https://www.athletic.net/athlete/20498383/cross-country,20498383.jpg
123.,9,Nicholas Priestap,https://www.athletic.net/athlete/26484130/cross-country,19:06.9,Grand Blanc,https://www.athletic.net/athlete/26484130/cross-country,26484130.jpg
124.,10,Caleb DeLand,https://www.athletic.net/athlete/17456102/cross-country,19:07.8,Howell,https://www.athletic.net/athlete/17456102/cross-country,17456102.jpg
125.,9,Lincoln Gray,https://www.athletic.net/athlete/18946157/cross-country,19:08.6,Hartland,https://www.athletic.net/athlete/18946157/cross-country,18946157.jpg
126.,11,Trevor Zoli,https://www.athletic.net/athlete/21320337/cross-country,19:08.7,New Baltimore Anchor Bay,https://www.athletic.net/athlete/21320337/cross-country,21320337.jpg
127.,10,Carter Kirkbride,https://www.athletic.net/athlete/15803483/cross-country,19:09.2,Romeo,https://www.athletic.net/athlete/15803483/cross-country,15803483.jpg
128.,11,Kyle Massimilla,https://www.athletic.net/athlete/21126584/cross-country,19:11.9,Utica Ford,https://www.athletic.net/athlete/21126584/cross-country,21126584.jpg
129.,11,Colin Coole,https://www.athletic.net/athlete/21132844/cross-country,19:16.9,Livonia Stevenson,https://www.athletic.net/athlete/21132844/cross-country,21132844.jpg
130.,12,Scott Smith,https://www.athletic.net/athlete/15988506/cross-country,19:18.8,Dexter,https://www.athletic.net/athlete/15988506/cross-country,15988506.jpg
131.,11,Alexander Perry,https://www.athletic.net/athlete/24628639/cross-country,19:22.9,Utica Eisenhower,https://www.athletic.net/athlete/24628639/cross-country,24628639.jpg
132.,12,Leyton Weak,https://www.athletic.net/athlete/18794200/cross-country,19:25.6,Livonia Stevenson,https://www.athletic.net/athlete/18794200/cross-country,18794200.jpg
133.,12,Christopher Buck,https://www.athletic.net/athlete/18719944/cross-country,19:27.9,Grand Blanc,https://www.athletic.net/athlete/18719944/cross-country,18719944.jpg
134.,9,Carter French,https://www.athletic.net/athlete/26413379/cross-country,19:30.4,Clinton Twp. Chippewa Valley,https://www.athletic.net/athlete/26413379/cross-country,26413379.jpg
135.,9,Leif Briggs-Lind,https://www.athletic.net/athlete/20444149/cross-country,19:31.9,Bay City John Glenn,https://www.athletic.net/athlete/20444149/cross-country,20444149.jpg
136.,11,Luke Mulka,https://www.athletic.net/athlete/21126567/cross-country,19:35.0,Utica Ford,https://www.athletic.net/athlete/21126567/cross-country,21126567.jpg
137.,12,Neel Bangera,https://www.athletic.net/athlete/18773419/cross-country,19:36.1,Canton,https://www.athletic.net/athlete/18773419/cross-country,18773419.jpg
138.,9,Carter Crosby,https://www.athletic.net/athlete/20498353/cross-country,19:37.1,Grand Blanc,https://www.athletic.net/athlete/20498353/cross-country,20498353.jpg
139.,12,Evan Lamb,https://www.athletic.net/athlete/13894490/cross-country,19:37.9,Romeo,https://www.athletic.net/athlete/13894490/cross-country,13894490.jpg
140.,10,Luke Shelton,https://www.athletic.net/athlete/23620750/cross-country,19:42.1,Troy Athens,https://www.athletic.net/athlete/23620750/cross-country,23620750.jpg
141.,9,Connor Twardeski,https://www.athletic.net/athlete/26286893/cross-country,19:45.4,Utica Ford,https://www.athletic.net/athlete/26286893/cross-country,26286893.jpg
142.,10,Collin Grahl,https://www.athletic.net/athlete/19045011/cross-country,19:49.2,Lake Orion,https://www.athletic.net/athlete/19045011/cross-country,19045011.jpg
143.,12,Trajan Thomas,https://www.athletic.net/athlete/20076957/cross-country,19:56.5,Troy Athens,https://www.athletic.net/athlete/20076957/cross-country,20076957.jpg
144.,12,Reid Weber,https://www.athletic.net/athlete/18765799/cross-country,19:59.4,Troy Athens,https://www.athletic.net/athlete/18765799/cross-country,18765799.jpg
145.,9,Charlie O'Loughlin,https://www.athletic.net/athlete/26371040/cross-country,20:03.4,Livonia Stevenson,https://www.athletic.net/athlete/26371040/cross-country,26371040.jpg
146.,11,Ryan Harper,https://www.athletic.net/athlete/23611367/cross-country,20:04.1,Troy Athens,https://www.athletic.net/athlete/23611367/cross-country,23611367.jpg
147.,11,Parker Mowl,https://www.athletic.net/athlete/21126628/cross-country,20:15.8,Utica Ford,https://www.athletic.net/athlete/21126628/cross-country,21126628.jpg
148.,12,Victor Porter,https://www.athletic.net/athlete/18794206/cross-country,20:17.4,Livonia Stevenson,https://www.athletic.net/athlete/18794206/cross-country,18794206.jpg
149.,11,Cole Doty,https://www.athletic.net/athlete/21092112/cross-country,20:19.0,Dexter,https://www.athletic.net/athlete/21092112/cross-country,21092112.jpg
150.,11,Landon Strang,https://www.athletic.net/athlete/22345906/cross-country,20:30.6,Clinton Twp. Chippewa Valley,https://www.athletic.net/athlete/22345906/cross-country,22345906.jpg
151.,10,Sullivan Gartrell,https://www.athletic.net/athlete/17348950/cross-country,20:40.1,Davison,https://www.athletic.net/athlete/17348950/cross-country,17348950.jpg
152.,11,Conner Wilkinson,https://www.athletic.net/athlete/24864631/cross-country,21:00.0,Bay City John Glenn,https://www.athletic.net/athlete/24864631/cross-country,24864631.jpg
153.,9,Grady Friedmann,https://www.athletic.net/athlete/23442309/cross-country,21:01.5,Clinton Twp. Chippewa Valley,https://www.athletic.net/athlete/23442309/cross-country,23442309.jpg
154.,9,Hector Gascho,https://www.athletic.net/athlete/26393452/cross-country,22:13.6,Clinton Twp. Chippewa Valley,https://www.athletic.net/athlete/26393452/cross-country,26393452.jpg
155.,11,Matthew Simino,https://www.athletic.net/athlete/21320336/cross-country,22:35.3,New Baltimore Anchor Bay,https://www.athletic.net/athlete/21320336/cross-country,21320336.jpg
156.,12,Jonathan Noel,https://www.athletic.net/athlete/20160144/cross-country,23:38.6,Bay City John Glenn,https://www.athletic.net/athlete/20160144/cross-country,20160144.jpg
157.,11,Tyler Kuehne,https://www.athletic.net/athlete/17991225/cross-country,27:14.2,Bay City John Glenn,https://www.athletic.net/athlete/17991225/cross-country,17991225.jpg
